city,w,lambda,version,jaccard
Cleveland_OH,50,8,102,0.333333
Cleveland_OH,50,8,105,0.333333
Cleveland_OH,50,8,108,0.333333
Cleveland_OH,50,8,111,0.333333
Cleveland_OH,50,8,114,0.230769
Cleveland_OH,50,8,117,0.230769
Cleveland_OH,50,8,120,0.230769
Cleveland_OH,50,8,123,0.230769
Cleveland_OH,50,8,126,0.230769
Cleveland_OH,50,8,129,0.230769
Cleveland_OH,50,8,132,0.230769
Cleveland_OH,50,8,135,0.230769
Cleveland_OH,50,8,138,0.230769
Cleveland_OH,50,8,141,0.230769
Cleveland_OH,50,8,144,0.230769
Cleveland_OH,50,8,147,0.230769
Columbus_GA,50,8,3,0.777778
Columbus_GA,50,8,6,0.777778
Columbus_GA,50,8,9,0.777778
Columbus_GA,50,8,12,0.777778
Columbus_GA,50,8,15,0.777778
Columbus_GA,50,8,18,0.777778
Columbus_GA,50,8,21,0.6
Columbus_GA,50,8,24,0.6
Columbus_GA,50,8,27,0.6
Columbus_GA,50,8,30,0.6
Columbus_GA,50,8,33,0.6
Columbus_GA,50,8,36,0.454545
Columbus_GA,50,8,39,0.454545
Columbus_GA,50,8,42,0.454545
Columbus_GA,50,8,45,0.333333
Columbus_GA,50,8,48,0.333333
Columbus_GA,50,8,51,0.333333
Columbus_GA,50,8,54,0.333333
Columbus_GA,50,8,57,0.333333
Columbus_GA,50,8,60,0.333333
Columbus_GA,50,8,63,0.333333
Columbus_GA,50,8,66,0.333333
Columbus_GA,50,8,69,0.333333
Columbus_GA,50,8,72,0.333333
Columbus_GA,50,8,75,0.333333
Columbus_GA,50,8,78,0.333333
Columbus_GA,50,8,81,0.333333
Columbus_GA,50,8,84,0.333333
Columbus_GA,50,8,87,0.333333
Columbus_GA,50,8,90,0.333333
Columbus_GA,50,8,93,0.333333
Columbus_GA,50,8,96,0.333333
Columbus_GA,50,8,99,0.333333
Columbus_GA,50,8,102,0.230769
Columbus_GA,50,8,105,0.230769
Columbus_GA,50,8,108,0.333333
Columbus_GA,50,8,111,0.333333
Columbus_GA,50,8,114,0.333333
Columbus_GA,50,8,117,0.333333
Columbus_GA,50,8,120,0.333333
Columbus_GA,50,8,123,0.333333
Columbus_GA,50,8,126,0.333333
Columbus_GA,50,8,129,0.333333
Columbus_GA,50,8,132,0.333333
Columbus_GA,50,8,135,0.333333
Columbus_GA,50,8,138,0.333333
Columbus_GA,50,8,141,0.333333
Columbus_GA,50,8,144,0.333333
Columbus_GA,50,8,147,0.333333
Columbus_OH,50,8,3,0.777778
Columbus_OH,50,8,6,0.6
Columbus_OH,50,8,9,0.230769
Columbus_OH,50,8,12,0.066667
Columbus_OH,50,8,15,0.066667
Columbus_OH,50,8,18,0.066667
Columbus_OH,50,8,21,0.066667
Columbus_OH,50,8,24,0.066667
Columbus_OH,50,8,27,0.066667
Columbus_OH,50,8,30,0.066667
Columbus_OH,50,8,33,0.066667
Columbus_OH,50,8,36,0.066667
Columbus_OH,50,8,39,0.066667
Columbus_OH,50,8,42,0.142857
Columbus_OH,50,8,45,0.142857
Columbus_OH,50,8,48,0.142857
Columbus_OH,50,8,51,0.142857
Columbus_OH,50,8,54,0.142857
Columbus_OH,50,8,57,0.142857
Columbus_OH,50,8,60,0.142857
Columbus_OH,50,8,63,0.142857
Columbus_OH,50,8,66,0.142857
Columbus_OH,50,8,69,0.142857
Columbus_OH,50,8,72,0.142857
Columbus_OH,50,8,75,0.142857
Columbus_OH,50,8,78,0.066667
Columbus_OH,50,8,81,0.066667
Columbus_OH,50,8,84,0.066667
Columbus_OH,50,8,87,0.066667
Columbus_OH,50,8,90,0.066667
Columbus_OH,50,8,93,0.066667
Columbus_OH,50,8,96,0.066667
Columbus_OH,50,8,99,0.066667
Columbus_OH,50,8,102,0.066667
Columbus_OH,50,8,105,0.066667
Columbus_OH,50,8,108,0.066667
Columbus_OH,50,8,111,0.066667
Columbus_OH,50,8,114,0.066667
Columbus_OH,50,8,117,0.066667
Columbus_OH,50,8,120,0.066667
Columbus_OH,50,8,123,0.066667
Columbus_OH,50,8,126,0.066667
Columbus_OH,50,8,129,0.066667
Columbus_OH,50,8,132,0.066667
Columbus_OH,50,8,135,0.066667
Columbus_OH,50,8,138,0.066667
Columbus_OH,50,8,141,0.066667
Columbus_OH,50,8,144,0.066667
Columbus_OH,50,8,147,0.0
Cumberland_GA,50,8,3,0.6
Cumberland_GA,50,8,6,0.230769
Cumberland_GA,50,8,9,0.142857
Cumberland_GA,50,8,12,0.142857
Cumberland_GA,50,8,15,0.066667
Cumberland_GA,50,8,18,0.142857
Cumberland_GA,50,8,21,0.142857
Cumberland_GA,50,8,24,0.142857
Cumberland_GA,50,8,27,0.142857
Cumberland_GA,50,8,30,0.142857
Cumberland_GA,50,8,33,0.142857
Cumberland_GA,50,8,36,0.142857
Cumberland_GA,50,8,39,0.142857
Cumberland_GA,50,8,42,0.142857
Cumberland_GA,50,8,45,0.066667
Cumberland_GA,50,8,48,0.142857
Cumberland_GA,50,8,51,0.142857
Cumberland_GA,50,8,54,0.142857
Cumberland_GA,50,8,57,0.142857
Cumberland_GA,50,8,60,0.142857
Cumberland_GA,50,8,63,0.066667
Cumberland_GA,50,8,66,0.142857
Cumberland_GA,50,8,69,0.066667
Cumberland_GA,50,8,72,0.066667
Cumberland_GA,50,8,75,0.066667
Cumberland_GA,50,8,78,0.066667
Cumberland_GA,50,8,81,0.066667
Cumberland_GA,50,8,84,0.066667
Cumberland_GA,50,8,87,0.142857
Cumberland_GA,50,8,90,0.230769
Cumberland_GA,50,8,93,0.142857
Cumberland_GA,50,8,96,0.142857
Cumberland_GA,50,8,99,0.142857
Cumberland_GA,50,8,102,0.142857
Cumberland_GA,50,8,105,0.142857
Cumberland_GA,50,8,108,0.142857
Cumberland_GA,50,8,111,0.142857
Cumberland_GA,50,8,114,0.142857
Cumberland_GA,50,8,117,0.230769
Cumberland_GA,50,8,120,0.142857
Cumberland_GA,50,8,123,0.142857
Cumberland_GA,50,8,126,0.142857
Cumberland_GA,50,8,129,0.066667
Cumberland_GA,50,8,132,0.066667
Cumberland_GA,50,8,135,0.066667
Cumberland_GA,50,8,138,0.066667
Cumberland_GA,50,8,141,0.066667
Cumberland_GA,50,8,144,0.066667
Cumberland_GA,50,8,147,0.066667
Cumming_GA,50,8,3,1.0
Cumming_GA,50,8,6,1.0
Cumming_GA,50,8,9,1.0
Cumming_GA,50,8,12,1.0
Cumming_GA,50,8,15,1.0
Cumming_GA,50,8,18,1.0
Cumming_GA,50,8,21,1.0
Cumming_GA,50,8,24,1.0
Cumming_GA,50,8,27,1.0
Cumming_GA,50,8,30,1.0
Cumming_GA,50,8,33,0.777778
Cumming_GA,50,8,36,0.777778
Cumming_GA,50,8,39,0.454545
Cumming_GA,50,8,42,0.230769
Cumming_GA,50,8,45,0.230769
Cumming_GA,50,8,48,0.230769
Cumming_GA,50,8,51,0.230769
Cumming_GA,50,8,54,0.230769
Cumming_GA,50,8,57,0.230769
Cumming_GA,50,8,60,0.230769
Cumming_GA,50,8,63,0.230769
Cumming_GA,50,8,66,0.230769
Cumming_GA,50,8,69,0.230769
Cumming_GA,50,8,72,0.230769
Cumming_GA,50,8,75,0.230769
Cumming_GA,50,8,78,0.230769
Cumming_GA,50,8,81,0.230769
Cumming_GA,50,8,84,0.230769
Cumming_GA,50,8,87,0.230769
Cumming_GA,50,8,90,0.230769
Cumming_GA,50,8,93,0.230769
Cumming_GA,50,8,96,0.230769
Cumming_GA,50,8,99,0.230769
Cumming_GA,50,8,102,0.230769
Cumming_GA,50,8,105,0.230769
Cumming_GA,50,8,108,0.230769
Cumming_GA,50,8,111,0.230769
Cumming_GA,50,8,114,0.230769
Cumming_GA,50,8,117,0.230769
Cumming_GA,50,8,120,0.230769
Cumming_GA,50,8,123,0.230769
Cumming_GA,50,8,126,0.230769
Cumming_GA,50,8,129,0.230769
Cumming_GA,50,8,132,0.230769
Cumming_GA,50,8,135,0.230769
Cumming_GA,50,8,138,0.230769
Cumming_GA,50,8,141,0.230769
Cumming_GA,50,8,144,0.230769
Cumming_GA,50,8,147,0.230769
Dallas_TX,50,8,3,1.0
Dallas_TX,50,8,6,1.0
Dallas_TX,50,8,9,1.0
Dallas_TX,50,8,12,1.0
Dallas_TX,50,8,15,1.0
Dallas_TX,50,8,18,1.0
Dallas_TX,50,8,21,1.0
Dallas_TX,50,8,24,1.0
Dallas_TX,50,8,27,1.0
Dallas_TX,50,8,30,1.0
Dallas_TX,50,8,33,1.0
Dallas_TX,50,8,36,1.0
Dallas_TX,50,8,39,1.0
Dallas_TX,50,8,42,1.0
Dallas_TX,50,8,45,1.0
Dallas_TX,50,8,48,1.0
Dallas_TX,50,8,51,1.0
Dallas_TX,50,8,54,1.0
Dallas_TX,50,8,57,1.0
Dallas_TX,50,8,60,1.0
Dallas_TX,50,8,63,1.0
Dallas_TX,50,8,66,1.0
Dallas_TX,50,8,69,1.0
Dallas_TX,50,8,72,1.0
Dallas_TX,50,8,75,1.0
Dallas_TX,50,8,78,1.0
Dallas_TX,50,8,81,1.0
Dallas_TX,50,8,84,1.0
Dallas_TX,50,8,87,1.0
Dallas_TX,50,8,90,1.0
Dallas_TX,50,8,93,1.0
Dallas_TX,50,8,96,1.0
Dallas_TX,50,8,99,1.0
Dallas_TX,50,8,102,1.0
Dallas_TX,50,8,105,1.0
Dallas_TX,50,8,108,0.777778
Dallas_TX,50,8,111,0.777778
Dallas_TX,50,8,114,0.777778
Dallas_TX,50,8,117,0.777778
Dallas_TX,50,8,120,0.777778
Dallas_TX,50,8,123,0.0
Dallas_TX,50,8,126,0.777778
Dallas_TX,50,8,129,0.777778
Dallas_TX,50,8,132,0.777778
Dallas_TX,50,8,135,0.777778
Dallas_TX,50,8,138,0.777778
Dallas_TX,50,8,141,0.777778
Dallas_TX,50,8,144,0.777778
Dallas_TX,50,8,147,0.777778
Davis_CA,50,8,3,0.6
Davis_CA,50,8,6,1.0
Davis_CA,50,8,9,1.0
Davis_CA,50,8,12,0.777778
Davis_CA,50,8,15,0.6
Davis_CA,50,8,18,0.6
Davis_CA,50,8,21,0.6
Davis_CA,50,8,24,0.454545
Davis_CA,50,8,27,0.454545
Davis_CA,50,8,30,0.454545
Davis_CA,50,8,33,0.454545
Davis_CA,50,8,36,0.230769
Davis_CA,50,8,39,0.230769
Davis_CA,50,8,42,0.230769
Davis_CA,50,8,45,0.230769
Davis_CA,50,8,48,0.230769
Davis_CA,50,8,51,0.230769
Davis_CA,50,8,54,0.230769
Davis_CA,50,8,57,0.230769
Davis_CA,50,8,60,0.230769
Davis_CA,50,8,63,0.230769
Davis_CA,50,8,66,0.230769
Davis_CA,50,8,69,0.142857
Davis_CA,50,8,72,0.142857
Davis_CA,50,8,75,0.142857
Davis_CA,50,8,78,0.066667
Davis_CA,50,8,81,0.066667
Davis_CA,50,8,84,0.0
Davis_CA,50,8,87,0.0
Davis_CA,50,8,90,0.0
Davis_CA,50,8,93,0.0
Davis_CA,50,8,96,0.0
Davis_CA,50,8,99,0.0
Davis_CA,50,8,102,0.0
Davis_CA,50,8,105,0.0
Davis_CA,50,8,108,0.0
Davis_CA,50,8,111,0.0
Davis_CA,50,8,114,0.0
Davis_CA,50,8,117,0.0
Davis_CA,50,8,120,0.0
Davis_CA,50,8,123,0.0
Davis_CA,50,8,126,0.0
Davis_CA,50,8,129,0.0
Davis_CA,50,8,132,0.0
Davis_CA,50,8,135,0.0
Davis_CA,50,8,138,0.0
Davis_CA,50,8,141,0.0
Davis_CA,50,8,144,0.0
Davis_CA,50,8,147,0.0
Daytona_Beach_FL,50,8,3,1.0
Daytona_Beach_FL,50,8,6,1.0
Daytona_Beach_FL,50,8,9,1.0
Daytona_Beach_FL,50,8,12,1.0
Daytona_Beach_FL,50,8,15,1.0
Daytona_Beach_FL,50,8,18,1.0
Daytona_Beach_FL,50,8,21,1.0
Daytona_Beach_FL,50,8,24,1.0
Daytona_Beach_FL,50,8,27,1.0
Daytona_Beach_FL,50,8,30,1.0
Daytona_Beach_FL,50,8,33,1.0
Daytona_Beach_FL,50,8,36,1.0
Daytona_Beach_FL,50,8,39,1.0
Daytona_Beach_FL,50,8,42,1.0
Daytona_Beach_FL,50,8,45,1.0
Daytona_Beach_FL,50,8,48,1.0
Daytona_Beach_FL,50,8,51,1.0
Daytona_Beach_FL,50,8,54,1.0
Daytona_Beach_FL,50,8,57,1.0
Daytona_Beach_FL,50,8,60,1.0
Daytona_Beach_FL,50,8,63,1.0
Daytona_Beach_FL,50,8,66,1.0
Daytona_Beach_FL,50,8,69,1.0
Daytona_Beach_FL,50,8,72,1.0
Daytona_Beach_FL,50,8,75,1.0
Daytona_Beach_FL,50,8,78,1.0
Daytona_Beach_FL,50,8,81,1.0
Daytona_Beach_FL,50,8,84,1.0
Daytona_Beach_FL,50,8,87,1.0
Daytona_Beach_FL,50,8,90,1.0
Daytona_Beach_FL,50,8,93,1.0
Daytona_Beach_FL,50,8,96,1.0
Daytona_Beach_FL,50,8,99,1.0
Daytona_Beach_FL,50,8,102,1.0
Daytona_Beach_FL,50,8,105,1.0
Daytona_Beach_FL,50,8,108,1.0
Daytona_Beach_FL,50,8,111,1.0
Daytona_Beach_FL,50,8,114,1.0
Daytona_Beach_FL,50,8,117,1.0
Daytona_Beach_FL,50,8,120,1.0
Daytona_Beach_FL,50,8,123,1.0
Daytona_Beach_FL,50,8,126,1.0
Daytona_Beach_FL,50,8,129,1.0
Daytona_Beach_FL,50,8,132,1.0
Daytona_Beach_FL,50,8,135,1.0
Daytona_Beach_FL,50,8,138,1.0
Daytona_Beach_FL,50,8,141,1.0
Daytona_Beach_FL,50,8,144,1.0
Daytona_Beach_FL,50,8,147,1.0
Decatur_GA,50,8,3,0.777778
Decatur_GA,50,8,6,0.6
Decatur_GA,50,8,9,0.6
Decatur_GA,50,8,12,0.454545
Decatur_GA,50,8,15,0.454545
Decatur_GA,50,8,18,0.454545
Decatur_GA,50,8,21,0.333333
Decatur_GA,50,8,24,0.333333
Decatur_GA,50,8,27,0.230769
Decatur_GA,50,8,30,0.142857
Decatur_GA,50,8,33,0.142857
Decatur_GA,50,8,36,0.142857
Decatur_GA,50,8,39,0.142857
Decatur_GA,50,8,42,0.142857
Decatur_GA,50,8,45,0.230769
Decatur_GA,50,8,48,0.142857
Decatur_GA,50,8,51,0.142857
Decatur_GA,50,8,54,0.142857
Decatur_GA,50,8,57,0.142857
Decatur_GA,50,8,60,0.142857
Decatur_GA,50,8,63,0.142857
Decatur_GA,50,8,66,0.142857
Decatur_GA,50,8,69,0.142857
Decatur_GA,50,8,72,0.142857
Decatur_GA,50,8,75,0.142857
Decatur_GA,50,8,78,0.142857
Decatur_GA,50,8,81,0.142857
Decatur_GA,50,8,84,0.142857
Decatur_GA,50,8,87,0.142857
Decatur_GA,50,8,90,0.142857
Decatur_GA,50,8,93,0.142857
Decatur_GA,50,8,96,0.142857
Decatur_GA,50,8,99,0.142857
Decatur_GA,50,8,102,0.142857
Decatur_GA,50,8,105,0.142857
Decatur_GA,50,8,108,0.066667
Decatur_GA,50,8,111,0.142857
Decatur_GA,50,8,114,0.142857
Decatur_GA,50,8,117,0.142857
Decatur_GA,50,8,120,0.142857
Decatur_GA,50,8,123,0.142857
Decatur_GA,50,8,126,0.142857
Decatur_GA,50,8,129,0.142857
Decatur_GA,50,8,132,0.142857
Decatur_GA,50,8,135,0.066667
Decatur_GA,50,8,138,0.066667
Decatur_GA,50,8,141,0.066667
Decatur_GA,50,8,144,0.066667
Decatur_GA,50,8,147,0.066667
Denver_CO,50,8,3,1.0
Denver_CO,50,8,6,1.0
Denver_CO,50,8,9,0.777778
Denver_CO,50,8,12,0.777778
Denver_CO,50,8,15,0.777778
Denver_CO,50,8,18,0.777778
Denver_CO,50,8,21,0.777778
Denver_CO,50,8,24,0.777778
Denver_CO,50,8,27,0.777778
Denver_CO,50,8,30,0.777778
Denver_CO,50,8,33,0.066667
Denver_CO,50,8,36,0.066667
Denver_CO,50,8,39,0.454545
Denver_CO,50,8,42,0.454545
Denver_CO,50,8,45,0.454545
Denver_CO,50,8,48,0.333333
Denver_CO,50,8,51,0.066667
Denver_CO,50,8,54,0.066667
Denver_CO,50,8,57,0.066667
Denver_CO,50,8,60,0.066667
Denver_CO,50,8,63,0.066667
Denver_CO,50,8,66,0.066667
Denver_CO,50,8,69,0.066667
Denver_CO,50,8,72,0.066667
Denver_CO,50,8,75,0.142857
Denver_CO,50,8,78,0.142857
Denver_CO,50,8,81,0.142857
Denver_CO,50,8,84,0.142857
Denver_CO,50,8,87,0.142857
Denver_CO,50,8,90,0.142857
Denver_CO,50,8,93,0.142857
Denver_CO,50,8,96,0.142857
Denver_CO,50,8,99,0.142857
Denver_CO,50,8,102,0.142857
Denver_CO,50,8,105,0.142857
Denver_CO,50,8,108,0.142857
Denver_CO,50,8,111,0.142857
Denver_CO,50,8,114,0.142857
Denver_CO,50,8,117,0.142857
Denver_CO,50,8,120,0.142857
Denver_CO,50,8,123,0.142857
Denver_CO,50,8,126,0.142857
Denver_CO,50,8,129,0.142857
Denver_CO,50,8,132,0.142857
Denver_CO,50,8,135,0.142857
Denver_CO,50,8,138,0.142857
Denver_CO,50,8,141,0.066667
Denver_CO,50,8,144,0.142857
Denver_CO,50,8,147,0.066667
Detroit_MI,50,8,3,0.777778
Detroit_MI,50,8,6,0.777778
Detroit_MI,50,8,9,0.777778
Detroit_MI,50,8,12,0.777778
Detroit_MI,50,8,15,0.777778
Detroit_MI,50,8,18,0.777778
Detroit_MI,50,8,21,0.777778
Detroit_MI,50,8,24,0.777778
Detroit_MI,50,8,27,0.777778
Detroit_MI,50,8,30,0.777778
Detroit_MI,50,8,33,0.777778
Detroit_MI,50,8,36,0.777778
Detroit_MI,50,8,39,0.777778
Detroit_MI,50,8,42,0.6
Detroit_MI,50,8,45,0.6
Detroit_MI,50,8,48,0.6
Detroit_MI,50,8,51,0.6
Detroit_MI,50,8,54,0.6
Detroit_MI,50,8,57,0.6
Detroit_MI,50,8,60,0.6
Detroit_MI,50,8,63,0.6
Detroit_MI,50,8,66,0.6
Detroit_MI,50,8,69,0.6
Detroit_MI,50,8,72,0.6
Detroit_MI,50,8,75,0.6
Detroit_MI,50,8,78,0.6
Detroit_MI,50,8,81,0.333333
Detroit_MI,50,8,84,0.333333
Detroit_MI,50,8,87,0.333333
Detroit_MI,50,8,90,0.333333
Detroit_MI,50,8,93,0.333333
Detroit_MI,50,8,96,0.333333
Detroit_MI,50,8,99,0.333333
Detroit_MI,50,8,102,0.333333
Detroit_MI,50,8,105,0.333333
Detroit_MI,50,8,108,0.333333
Detroit_MI,50,8,111,0.230769
Detroit_MI,50,8,114,0.230769
Detroit_MI,50,8,117,0.230769
Detroit_MI,50,8,120,0.230769
Detroit_MI,50,8,123,0.142857
Detroit_MI,50,8,126,0.142857
Detroit_MI,50,8,129,0.142857
Detroit_MI,50,8,132,0.142857
Detroit_MI,50,8,135,0.142857
Detroit_MI,50,8,138,0.142857
Detroit_MI,50,8,141,0.142857
Detroit_MI,50,8,144,0.142857
Detroit_MI,50,8,147,0.142857
Dublin_CA,50,8,3,0.333333
Dublin_CA,50,8,6,0.333333
Dublin_CA,50,8,9,0.333333
Dublin_CA,50,8,12,0.333333
Dublin_CA,50,8,15,0.333333
Dublin_CA,50,8,18,0.230769
Dublin_CA,50,8,21,0.230769
Dublin_CA,50,8,24,0.230769
Dublin_CA,50,8,27,0.142857
Dublin_CA,50,8,30,0.142857
Dublin_CA,50,8,33,0.142857
Dublin_CA,50,8,36,0.142857
Dublin_CA,50,8,39,0.142857
Dublin_CA,50,8,42,0.142857
Dublin_CA,50,8,45,0.142857
Dublin_CA,50,8,48,0.142857
Dublin_CA,50,8,51,0.142857
Dublin_CA,50,8,54,0.142857
Dublin_CA,50,8,57,0.142857
Dublin_CA,50,8,60,0.142857
Dublin_CA,50,8,63,0.142857
Dublin_CA,50,8,66,0.142857
Dublin_CA,50,8,69,0.142857
Dublin_CA,50,8,72,0.142857
Dublin_CA,50,8,75,0.142857
Dublin_CA,50,8,78,0.142857
Dublin_CA,50,8,81,0.142857
Dublin_CA,50,8,84,0.142857
Dublin_CA,50,8,87,0.142857
Dublin_CA,50,8,90,0.142857
Dublin_CA,50,8,93,0.142857
Dublin_CA,50,8,96,0.142857
Dublin_CA,50,8,99,0.066667
Dublin_CA,50,8,102,0.066667
Dublin_CA,50,8,105,0.066667
Dublin_CA,50,8,108,0.066667
Dublin_CA,50,8,111,0.066667
Dublin_CA,50,8,114,0.066667
Dublin_CA,50,8,117,0.066667
Dublin_CA,50,8,120,0.066667
Dublin_CA,50,8,123,0.066667
Dublin_CA,50,8,126,0.066667
Dublin_CA,50,8,129,0.066667
Dublin_CA,50,8,132,0.066667
Dublin_CA,50,8,135,0.066667
Dublin_CA,50,8,138,0.066667
Dublin_CA,50,8,141,0.066667
Dublin_CA,50,8,144,0.066667
Dublin_CA,50,8,147,0.0
Duluth_GA,50,8,3,1.0
Duluth_GA,50,8,6,1.0
Duluth_GA,50,8,9,0.777778
Duluth_GA,50,8,12,0.777778
Duluth_GA,50,8,15,0.777778
Duluth_GA,50,8,18,0.777778
Duluth_GA,50,8,21,0.777778
Duluth_GA,50,8,24,0.777778
Duluth_GA,50,8,27,0.777778
Duluth_GA,50,8,30,0.777778
Duluth_GA,50,8,33,0.777778
Duluth_GA,50,8,36,0.777778
Duluth_GA,50,8,39,0.777778
Duluth_GA,50,8,42,0.777778
Duluth_GA,50,8,45,0.777778
Duluth_GA,50,8,48,0.777778
Duluth_GA,50,8,51,0.777778
Duluth_GA,50,8,54,0.6
Duluth_GA,50,8,57,0.6
Duluth_GA,50,8,60,0.6
Duluth_GA,50,8,63,0.6
Duluth_GA,50,8,66,0.6
Duluth_GA,50,8,69,0.6
Duluth_GA,50,8,72,0.6
Duluth_GA,50,8,75,0.6
Duluth_GA,50,8,78,0.6
Duluth_GA,50,8,81,0.6
Duluth_GA,50,8,84,0.6
Duluth_GA,50,8,87,0.6
Duluth_GA,50,8,90,0.6
Duluth_GA,50,8,93,0.6
Duluth_GA,50,8,96,0.6
Duluth_GA,50,8,99,0.333333
Duluth_GA,50,8,102,0.333333
Duluth_GA,50,8,105,0.333333
Duluth_GA,50,8,108,0.333333
Duluth_GA,50,8,111,0.333333
Duluth_GA,50,8,114,0.333333
Duluth_GA,50,8,117,0.333333
Duluth_GA,50,8,120,0.333333
Duluth_GA,50,8,123,0.333333
Duluth_GA,50,8,126,0.230769
Duluth_GA,50,8,129,0.333333
Duluth_GA,50,8,132,0.333333
Duluth_GA,50,8,135,0.333333
Duluth_GA,50,8,138,0.333333
Duluth_GA,50,8,141,0.333333
Duluth_GA,50,8,144,0.333333
Duluth_GA,50,8,147,0.333333
Durham_NC,50,8,3,1.0
Durham_NC,50,8,6,1.0
Durham_NC,50,8,9,0.777778
Durham_NC,50,8,12,0.777778
Durham_NC,50,8,15,0.454545
Durham_NC,50,8,18,0.333333
Durham_NC,50,8,21,0.230769
Durham_NC,50,8,24,0.230769
Durham_NC,50,8,27,0.6
Durham_NC,50,8,30,0.6
Durham_NC,50,8,33,0.454545
Durham_NC,50,8,36,0.6
Durham_NC,50,8,39,0.333333
Durham_NC,50,8,42,0.333333
Durham_NC,50,8,45,0.333333
Durham_NC,50,8,48,0.333333
Durham_NC,50,8,51,0.333333
Durham_NC,50,8,54,0.333333
Durham_NC,50,8,57,0.333333
Durham_NC,50,8,60,0.333333
Durham_NC,50,8,63,0.333333
Durham_NC,50,8,66,0.333333
Durham_NC,50,8,69,0.333333
Durham_NC,50,8,72,0.230769
Durham_NC,50,8,75,0.230769
Durham_NC,50,8,78,0.230769
Durham_NC,50,8,81,0.230769
Durham_NC,50,8,84,0.230769
Durham_NC,50,8,87,0.230769
Durham_NC,50,8,90,0.230769
Durham_NC,50,8,93,0.142857
Durham_NC,50,8,96,0.142857
Durham_NC,50,8,99,0.142857
Durham_NC,50,8,102,0.142857
Durham_NC,50,8,105,0.142857
Durham_NC,50,8,108,0.142857
Durham_NC,50,8,111,0.142857
Durham_NC,50,8,114,0.142857
Durham_NC,50,8,117,0.142857
Durham_NC,50,8,120,0.142857
Durham_NC,50,8,123,0.142857
Durham_NC,50,8,126,0.142857
Durham_NC,50,8,129,0.066667
Durham_NC,50,8,132,0.066667
Durham_NC,50,8,135,0.066667
Durham_NC,50,8,138,0.0
Durham_NC,50,8,141,0.0
Durham_NC,50,8,144,0.0
Durham_NC,50,8,147,0.0
Edinburg_TX,50,8,3,0.777778
Edinburg_TX,50,8,6,0.777778
Edinburg_TX,50,8,9,0.777778
Edinburg_TX,50,8,12,0.777778
Edinburg_TX,50,8,15,0.777778
Edinburg_TX,50,8,18,0.777778
Edinburg_TX,50,8,21,0.777778
Edinburg_TX,50,8,24,0.777778
Edinburg_TX,50,8,27,0.777778
Edinburg_TX,50,8,30,0.6
Edinburg_TX,50,8,33,0.6
Edinburg_TX,50,8,36,0.6
Edinburg_TX,50,8,39,0.6
Edinburg_TX,50,8,42,0.6
Edinburg_TX,50,8,45,0.454545
Edinburg_TX,50,8,48,0.6
Edinburg_TX,50,8,51,0.6
Edinburg_TX,50,8,54,0.6
Edinburg_TX,50,8,57,0.6
Edinburg_TX,50,8,60,0.6
Edinburg_TX,50,8,63,0.6
Edinburg_TX,50,8,66,0.454545
Edinburg_TX,50,8,69,0.6
Edinburg_TX,50,8,72,0.454545
Edinburg_TX,50,8,75,0.454545
Edinburg_TX,50,8,78,0.454545
Edinburg_TX,50,8,81,0.454545
Edinburg_TX,50,8,84,0.454545
Edinburg_TX,50,8,87,0.454545
Edinburg_TX,50,8,90,0.454545
Edinburg_TX,50,8,93,0.454545
Edinburg_TX,50,8,96,0.333333
Edinburg_TX,50,8,99,0.333333
Edinburg_TX,50,8,102,0.142857
Edinburg_TX,50,8,105,0.142857
Edinburg_TX,50,8,108,0.142857
Edinburg_TX,50,8,111,0.142857
Edinburg_TX,50,8,114,0.142857
Edinburg_TX,50,8,117,0.142857
Edinburg_TX,50,8,120,0.142857
Edinburg_TX,50,8,123,0.142857
Edinburg_TX,50,8,126,0.142857
Edinburg_TX,50,8,129,0.142857
Edinburg_TX,50,8,132,0.142857
Edinburg_TX,50,8,135,0.142857
Edinburg_TX,50,8,138,0.142857
Edinburg_TX,50,8,141,0.142857
Edinburg_TX,50,8,144,0.142857
Edinburg_TX,50,8,147,0.066667
El-Paso_TX,50,8,3,1.0
El-Paso_TX,50,8,6,1.0
El-Paso_TX,50,8,9,1.0
El-Paso_TX,50,8,12,1.0
El-Paso_TX,50,8,15,1.0
El-Paso_TX,50,8,18,0.142857
El-Paso_TX,50,8,21,0.142857
El-Paso_TX,50,8,24,0.142857
El-Paso_TX,50,8,27,0.142857
El-Paso_TX,50,8,30,0.142857
El-Paso_TX,50,8,33,0.142857
El-Paso_TX,50,8,36,0.142857
El-Paso_TX,50,8,39,0.142857
El-Paso_TX,50,8,42,0.142857
El-Paso_TX,50,8,45,0.142857
El-Paso_TX,50,8,48,0.142857
El-Paso_TX,50,8,51,0.0
El-Paso_TX,50,8,54,0.0
El-Paso_TX,50,8,57,0.066667
El-Paso_TX,50,8,60,0.0
El-Paso_TX,50,8,63,0.0
El-Paso_TX,50,8,66,0.0
El-Paso_TX,50,8,69,0.0
El-Paso_TX,50,8,72,0.0
El-Paso_TX,50,8,75,0.0
El-Paso_TX,50,8,78,0.0
El-Paso_TX,50,8,81,0.0
El-Paso_TX,50,8,87,0.0
El-Paso_TX,50,8,90,0.0
El-Paso_TX,50,8,93,0.0
El-Paso_TX,50,8,96,0.0
El-Paso_TX,50,8,99,0.0
El-Paso_TX,50,8,102,0.0
El-Paso_TX,50,8,105,0.0
